Probesets	age1_A	age1_B	age2_A	age2_B
220429_at	85.1	30.5	110.8	251.7
220430_at	260.7	161.7	246.7	286.2
220431_at	28.1	175.4	104.9	151.6
220432_s_at	78.9	51.1	33.4	40.2
220433_at	107	264.6	108.2	24.7
220434_at	43.4	51.2	53.5	60.8
220435_at	29.7	23	182.8	155
220436_at	130.2	158.7	129.2	224.6
220437_at	40.7	184.1	63.6	51.8
220438_at	22.7	42.2	53.2	17.9
220439_at	195.2	320	257.1	358.5
220440_at	66.7	220.5	116.7	71.5
220441_at	410.7	124.2	254	52.5
220442_at	216.1	147.4	195.6	239
220443_s_at	420.2	344.5	229.7	222
220444_at	19.2	16.9	46.6	26.2
220445_s_at	52.6	9.8	40.4	11.5
220446_s_at	362.7	454.7	486.7	689.5
220447_at	82.4	53.2	170.8	74.5
220448_at	11.2	13.2	52.7	8.6
220449_at	167.9	65.4	386.9	98.2
220450_at	21.1	125.8	38.8	187.5
220451_s_at	223.7	88.8	217.8	194.7
220452_x_at	656	733.8	553	708.7
220453_at	198.7	244.8	332.6	135.9
220454_s_at	379.6	229	103.5	486.9
220455_at	71.6	24.7	104.9	65.7
220456_at	11.1	11.4	25.2	94.7
220457_at	77.7	72.1	93.7	43
220458_at	227.6	222.2	130.8	132.1
220459_at	133.8	142.1	215.1	179.6
220460_at	39.6	24.7	244.4	139.4
220461_at	30.5	39.9	54.9	37
220462_at	23.1	115.8	25.4	46.7
220463_at	294.9	211.9	161.9	393
220464_at	269.5	145.9	260.2	254.6
220465_at	347	365.1	768.9	292.9
220466_at	221.4	94.1	190.9	325.8
220467_at	745	263.6	1103.4	901.1
220468_at	23.5	10.9	99.9	14.5
220469_at	64.7	84.9	33.7	51.8
220470_at	150.9	15.8	179.5	189.2
220471_s_at	176.6	145.1	66	261.9
220472_at	46.7	22.8	24.5	18.4
220473_s_at	7.9	11	22.8	13.7
220474_at	100	12.7	74.7	77.1
220475_at	233.9	217.7	474.8	389.1
220476_s_at	42	41.7	26.6	16.6
220477_s_at	1012.4	841.5	936.8	1136
220478_at	63.4	34	32.4	58.1
220479_at	20.5	25.7	74.8	44.4
220480_at	35.6	27.2	26.1	20
220481_at	140.8	120.1	146.9	228.7
220482_s_at	54.7	142.6	86.1	22
220483_s_at	27.1	65.7	139.7	116.7
220484_at	30.6	14.5	40.2	30.8
220485_s_at	110.7	87.5	213.5	205.1
220486_x_at	1259.2	1099.1	1774.7	1084
220487_at	13.5	17.1	97.9	13.9
220488_s_at	449.2	397	298.5	540.1
220489_s_at	44.9	16.9	22.9	24.1
220490_at	59.7	62.4	216.5	99.2
220491_at	341.5	237.8	325	442.6
220492_s_at	23.5	16.7	33.9	25.8
220493_at	104.8	104.2	61	79.4
220494_s_at	484.9	341	639.5	239.7
220495_s_at	624.2	606.7	856.7	959.1
220496_at	70.6	77.7	213.5	254.8
220497_at	130.9	103.8	248.9	103.4
220498_at	57.1	26.7	30.6	34.2
220499_at	210	16.6	112.5	60.7
220500_s_at	162.4	127.4	71.6	202.5
220501_at	79.4	71.7	121.7	87.7
220502_s_at	41.1	0.8	13.2	38.1
220503_at	40.7	8.9	13.2	13.6
220504_at	166.6	67.4	121.9	129.1
220505_at	14.4	26.8	24.1	43.4
220506_at	17.9	15	22.8	16.8
220507_s_at	19.7	29.8	17.7	16.5
220508_at	39.1	26.1	45.2	26.1
220509_at	201.4	95.7	94.2	163
220510_at	62.8	90.6	104.4	21.7
220511_s_at	187	145.4	152.2	186
220512_at	195.1	140.7	113.7	258.4
220513_at	9.8	9.7	17.7	6.2
220514_at	37.1	71.2	89.2	39.1
220515_at	81.7	18.2	31.7	34.7
220516_at	144.7	207.5	239.7	26.4
220517_at	195.5	149.8	225.7	175.8
220518_at	48.9	16.5	121.9	45.8
220519_s_at	361	344.2	124.9	459.5
220520_s_at	91.8	49.6	9.8	10
220521_s_at	201.4	60.5	113.7	83
220522_at	238.7	52.6	49.6	288.4
220523_at	97.2	25.7	78.9	100.9
220524_at	47.6	180.5	76.7	139
220525_s_at	418.7	558.7	448.2	496.5
220526_s_at	1631.6	3242.9	1830.5	1656.7
220527_at	102.5	77.7	28	7.7
220528_at	58	91.6	24.5	27
220529_at	358.4	336.7	379	418.5
220530_at	275.5	135.8	142.1	111.6
220531_at	24.4	29.8	83.7	19.9
220532_s_at	17.7	222.5	162	146.7
220533_at	272.2	238.7	142.8	328.1
220534_at	330.1	196.9	363.7	342.9
220535_at	62.1	63	177	30.8
220536_at	46.9	57.4	70	88
220537_at	27	183.2	190.7	94.7
220538_at	330.5	192.7	126.9	343.2
220539_at	698.2	828.1	927.2	469.7
220540_at	167.2	25.5	47.9	51
220541_at	407.6	107.2	38.5	179.6
220542_s_at	650.8	212.5	531.8	581.7
220543_at	138.1	283.8	165	214.9
220544_at	191.9	149	252.1	68
220545_s_at	281.7	116.8	467.7	220.1
220546_at	21.4	29.5	45.8	30.5
220547_s_at	756.8	941.4	571.7	740.7
220548_at	28.8	16.6	48.4	29.1
220549_at	128.5	4.7	93.4	62.4
220550_at	100.2	87.8	135.7	122.8
220551_at	14.7	111.2	127.5	94.9
220552_at	84.4	15.8	97.9	26.1
220553_s_at	254.2	202	205.8	273.2
220554_at	64.9	78.7	279.8	175.7
220555_s_at	751.8	703.2	468.2	708.1
220556_at	333.6	164.2	492.7	239.1
220557_s_at	47.7	54.8	64.4	47.7
220558_x_at	823.7	390.9	1037.6	686.4
220559_at	322.7	769.7	406.7	464.2
220560_at	228.8	256.8	285.1	350.9
220561_at	74.7	38.6	68.7	18
220562_at	30.7	22.9	196.4	104
220563_s_at	95.7	25.9	233.8	16.7
220564_at	168.7	146.7	285.1	189.4
220565_at	233.1	211.9	149.8	133.5
220566_at	476.7	155.6	375.5	560.1
220567_at	112.8	109.8	235.7	303.4
220568_at	21.8	15.1	223.4	25.7
220569_at	29.7	35.7	60	41.5
220570_at	34.4	44.6	57.9	65.6
220571_at	457.6	75.8	343.6	74.2
220572_at	136.8	30.6	151	72.9
220573_at	33.7	37.4	46.7	22
220574_at	767.2	480	740.1	541.7
220575_at	228	142.1	105.4	217.7
220576_at	33.8	92.8	193.1	128.7
220577_at	342.9	212.2	368.7	484.4
220578_at	299.5	317.6	455.5	314.8
220579_at	50.7	9.8	37.2	21.5
220580_at	195.4	289.2	220.8	212.6
220581_at	97.9	99.9	43.4	54.4
220582_at	125.8	32.7	96.1	35
220583_at	31	36.2	82.9	204.7
220584_at	30.2	25.1	30.6	33.9
220585_at	288.2	262.7	265.9	114.2
220586_at	157.6	48.7	172.5	146.2
220587_s_at	428.9	606.2	479.8	305.1
220588_at	246.1	30.7	73.4	37.5
220589_s_at	252.8	25.7	82.7	63.9
220590_at	14.2	37.2	26.6	56.9
220591_s_at	120.1	138.6	196.8	300.6
220592_at	192.5	225.2	304.5	299.6
220593_s_at	201.4	18.2	31.7	38
220594_at	39	94	334.7	211.9
220595_at	156.2	70.2	175.8	258.6
220596_at	454	145	374.8	432.2
220597_s_at	823.5	850.7	914.6	1054.8
220598_at	12.9	30.8	30.7	45.4
220599_s_at	319.2	100.8	150.4	367.1
220600_at	138.5	189.5	497.5	289.8
220601_at	10.7	14.7	19.4	10.1
220602_s_at	257.4	198	202.8	241.7
220603_s_at	293.6	84.9	212.7	231.7
220604_x_at	412.1	301.4	578.5	285.9
220605_s_at	2751.9	3354.8	2675.8	2620.5
220606_s_at	277	147.9	66.5	42.7
220607_x_at	1486.7	1358.1	1595.6	1431.7
220608_s_at	398.5	79.7	537.7	336.6
220609_at	157.4	6	197.1	32.6
220610_s_at	775.5	636.2	671.7	543.9
220611_at	39.6	35.4	53.2	86.8
220612_at	274	35.4	253.7	43
220613_s_at	186.2	138.5	253.2	247.7
220614_s_at	19.7	7.5	26.7	44.9
220615_s_at	40.1	19.1	24.4	25.8
220616_at	42.9	71.7	220.9	44.6
220617_s_at	857.7	1179.9	1183.9	1166.5
220618_s_at	27.4	29.6	25.2	18.5
220619_at	28.7	13.5	58.6	85.8
220620_at	19.8	34.9	33.2	113.5
220621_at	35.6	51.5	21.9	27.4
220622_at	33	16.7	46.9	41.1
220623_s_at	313	13.4	290.9	164.6
220624_s_at	87.7	12.2	34.1	25.7
220625_s_at	321.7	111.7	40.8	202.7
220626_at	8.6	121.7	85	32.4
220627_at	238.8	288.1	338	270.2
220628_s_at	26.2	147.1	22.1	106.8
220629_at	266.6	27	28.8	52.2
220630_s_at	306.5	179	261.2	130.8
220631_at	358.5	54.4	481	318.7
220632_s_at	340.1	123.8	132.4	137.1
220633_s_at	62.7	76.4	66.2	49.9
220634_at	113.7	26.5	48.5	239.2
220635_at	85.6	69.5	89.7	98
220636_at	289.2	159.2	117.6	192.5
220637_at	40	35.1	37.7	34.7
220638_s_at	15.1	45.7	65.5	24.2
220639_at	28.8	130	111.5	36.8
220640_at	34.9	45.7	37.7	60.1
220641_at	342.9	411.9	359.7	290
220642_x_at	365	334.9	233	329.1
220643_s_at	169.2	169.2	176.8	183
220644_at	30.7	60	262.1	227
220645_at	37.2	19.8	25.7	42.7
220646_s_at	99.7	82.7	55.4	168.4
220647_s_at	574.1	480.1	537.2	476.7
220648_at	107.2	38.5	256.8	164.1
220649_at	11.5	10.9	60.9	7.9
220650_s_at	281.7	53.6	484.9	27.6
220651_s_at	29.5	32.6	36.9	237.6
220652_at	38.7	130.8	120.8	26.7
220653_at	799.5	324.5	647.2	530.4
220654_at	26	14	74.1	23.7
220655_at	200	9.4	40.9	127.4
220656_at	50.5	5	49.4	34.6
220657_at	61.1	63.8	57.4	28.4
220658_s_at	247.6	194.5	28.2	37.5
220659_s_at	45.4	52.8	78.6	133.8
220660_at	226.1	58.4	186.2	227.7
220661_s_at	430.2	383.1	644.5	639.7
220662_s_at	56.4	70.1	69.1	73.6
220663_at	121	89.4	297.5	109.1
220664_at	20.4	46	22.6	25.6
220665_at	336.1	206.9	80.7	67
220666_at	4	10	9.9	41.9
220667_at	196.1	128.2	75.7	190.2
220668_s_at	117.5	19.5	94.8	67.9
220669_at	160	110.4	69.5	134.5
220670_at	29.4	24	103.7	29.7
220671_at	713.8	398.2	657.6	614.8
220672_at	72.1	212.6	102.1	115.5
220673_s_at	17.8	6.1	30.7	13.6
220674_at	203.8	44.9	50.2	46.5
220675_s_at	29.1	50.5	62.8	21
220676_at	154.7	92.8	226.2	30.6
220677_s_at	63.8	58	16.8	64.7
220678_at	13	11.9	16.4	10.4
220679_s_at	31.9	33.7	42	21
220680_at	25.6	27.5	18.6	120.8
220681_at	52.7	79.7	334	195.7
220682_s_at	169.9	152.7	136.7	103.4
220683_at	189.2	192.2	172.8	61.5
220684_at	429.6	403.5	232.8	556.2
220685_at	384	156.2	145.9	302
220686_s_at	338	159.8	402.6	239.1
220687_at	31.7	105.7	194.2	167.8
220688_s_at	253.2	58.8	156	82.8
220689_at	424.9	491.5	203.6	260.9
220690_s_at	1033.5	792.7	861.5	771.6
220691_at	119.7	163.2	198.6	51.6
220692_at	421.7	424.5	458.8	298.4
220693_at	61.5	23.6	300.2	252.2
220694_at	473.7	248.6	271	261.5
220695_at	121.7	212.7	181.8	31.2
220696_at	32.7	209.6	344.1	247.7
220697_at	18.2	81.6	86	83.6
220698_at	266.8	71.7	79.8	54.5
220699_s_at	332.1	228.6	228.9	210.6
220700_at	81.8	13	42.8	78.1
220701_at	200.5	235.8	840.5	233.1
220702_at	286.4	84.8	91	221.4
220703_at	381.8	398	482.6	592.7
220704_at	95.7	7.4	10.2	48.7
220705_s_at	691.4	156	468.4	353.1
220706_at	66.2	40.9	42.4	144.7
220707_s_at	100.8	61.8	60.7	35.7
220708_at	495	269.8	490.1	451.4
220709_at	23.2	17.6	34.6	31.7
220710_at	118.1	20	54.4	56.7
220711_at	76	101.8	342.2	35.1
220712_at	503.5	567.9	503	525.7
220713_at	534.7	245.7	344.4	504
220714_at	343.5	359.1	573.8	873.6
220715_at	158.2	40.5	148.1	489.8
220716_at	171	93.9	228.8	142
220717_at	24.1	150	131.1	87.7
220718_at	27.6	23.1	20.2	39.5
220719_at	175.2	29.2	109	83.8
220720_x_at	370.1	387.5	528.5	328.1
220721_at	252	247.9	214.6	238.7
220722_s_at	48.2	32.8	38.6	30.2
220723_s_at	18.8	125.2	114.1	149.9
220724_at	11.4	74.8	21	28.4
220725_x_at	1246	1122.6	1366.5	1160.6
220726_at	45.6	5	12.8	10.9
220727_at	229.1	120.7	115.2	239.7
220728_at	17.8	90.6	194.8	185.7
220729_at	27.9	8.4	29.7	28.9
220730_at	425.4	547.6	368	585.2
220731_s_at	364	353.7	543.8	366.8
220732_at	253.7	20.1	74.9	452.6
220733_at	21	38.7	18	39
220734_s_at	839.6	621.5	643	904.1
220735_s_at	45.7	12.5	170.1	48
220736_at	113.9	28.1	224.2	162.6
220737_at	620.2	286.2	758.4	819.4
220738_s_at	29.9	14.2	21.5	27.2
220739_s_at	604.9	398.4	616.9	617.5
220740_s_at	512.8	285.6	473	465.1
220741_s_at	960.1	1111.7	1017.9	1223.7
220742_s_at	1391.5	1138.1	1286	1341.5
220743_at	416.8	208.4	198.7	469.4
220744_s_at	32.6	17.1	34.8	16.6
220745_at	117	285.8	526.7	65.4
220746_s_at	429.5	379.7	531.7	698.6
220747_at	50.7	53.7	86.7	104.7
220748_s_at	160.8	196.2	179.9	84.8
220749_at	37.1	153.2	263.7	225.8
220750_s_at	214.2	266.4	381.2	507.5
220751_s_at	72.2	72.8	102.9	91.7
220752_at	327.5	101.9	224.1	140.7
220753_s_at	344.9	447.9	417.6	264.7
220754_at	124.1	57	19.2	19.1
220755_s_at	1546.2	1663.2	936.5	1288.4
220756_s_at	20.9	16.7	13.9	19
220757_s_at	762.4	973.1	549.5	621.1
220758_s_at	359.6	247.1	177.6	342.4
220759_at	16	24.1	15.7	23
220760_x_at	747.9	419.9	816.4	690.6
220761_s_at	113.4	207.5	177.7	141.9
220762_s_at	82.6	59.2	63.9	173.9
220763_at	22.2	20.5	48.4	210.8
220764_at	149.6	19.7	184.6	27.7
220765_s_at	600	571.4	526	525.1
220766_at	45.6	20.6	85.6	288.4
220767_at	120.4	36.6	144.4	210.9
220768_s_at	294.6	268.7	232.7	337
220769_s_at	246.7	39.7	127.8	136.6
220770_s_at	209.8	42	208.7	156.6
220771_at	5.7	14.2	26.5	3.1
220772_at	3.6	2.8	10.9	7.2
220773_s_at	739.2	588.5	382.2	328.2
220774_at	17.5	58.8	18.1	14.1
220775_s_at	252.7	119	164.7	197.2
220776_at	303.9	153.1	192.4	177.1
220777_at	215.9	250.6	263.2	254.5
220778_x_at	95.9	88.7	63.7	175.4
220779_at	73.5	71.5	76.4	110
220780_at	52.4	44.6	53.9	32.8
220781_at	201.5	44.5	153.8	38.2
220782_x_at	216.6	157.7	88.6	211.9
220783_at	127.9	142.7	256.7	341
220784_s_at	49.6	7.7	157.8	150
220785_at	277.7	29.6	181.6	198.4
220786_s_at	198	174.4	126.5	170.4
220787_at	17	10	132.7	38.1
220788_s_at	273.7	445.2	442.5	128.6
220789_s_at	112.7	243.6	199.8	157.6
220790_s_at	45.1	22	151.2	73.4
220791_x_at	195.1	155.7	204.7	204.1
220792_at	292.9	66.6	259.1	388.7
220793_at	63.9	185.5	125.1	68.2
220794_at	50.6	59.6	68.7	522.9
220795_s_at	362.6	185	350.4	308.6
220796_x_at	1231.2	1429.4	1871.4	2336.9
220797_at	153.1	20	146.9	49.9
220798_x_at	43.2	34.9	79.5	14
220799_at	21.5	71.4	168.7	200.5
220800_s_at	4.6	69.7	16.5	9.7
220801_s_at	244	167.9	325.6	330.6
220802_at	198.6	82	282.6	259.7
220803_at	92	8.6	21.8	11.2
220804_s_at	58.7	34.9	44.6	33.6
220805_at	39.9	199.6	103	236.5
220806_x_at	72	182.6	306.8	413
220807_at	17.5	16.7	34.2	25.2
220808_at	82.5	165.5	47.7	55.2
220809_at	18.4	11.2	28.7	31.9
220810_at	133.9	32.7	75.7	106
220811_at	69	38.4	149.2	40.7
220812_s_at	60.1	9.1	187.7	36.1
220813_at	491.7	71.5	94.8	217.7
220814_at	15.6	22.4	21.9	27.7
220815_at	377.6	301.8	435	406.4
220816_at	581.4	430.8	359.1	345
220817_at	13.7	42.9	21.2	13.7
220818_s_at	37.6	23.2	55.8	19.5
220819_at	143.6	333.2	62.6	70.9
220820_at	143.8	76.1	182	82.7
220821_at	14.2	9.4	15.5	9.7
220822_at	246.8	159.5	183.5	176.7
220823_at	159.5	239.7	115.7	44.7
220824_at	273.7	221.8	179.2	353.9
220825_s_at	95.9	68.8	18	41.9
220826_at	102.4	20.9	193.1	233.5
220827_at	47.4	62.7	61.1	93.7
220828_s_at	34.5	17.7	131.2	37.1
220829_s_at	29.5	22	49.8	69.5
220830_at	9.8	103.2	54.1	112.1
220831_at	128.7	114.4	267.4	86.5
220832_at	23.5	50.2	22.7	14.8
220833_at	58	138.1	121.7	205
220834_at	54.6	175.9	52	57.4
220835_s_at	72.4	21.4	130.4	68.1
220836_at	34.1	6.7	55.7	95.5
220837_at	75.5	13.7	128.6	63.5
220838_at	257	497.1	494.5	435
220839_at	242	96.1	37.5	274.1
220840_s_at	19.1	17.7	10.7	27.9
220841_s_at	290.9	31.8	140.6	211.5
220842_at	46.8	78.2	25	100.6
220843_s_at	76.1	115	171.7	188.6
220844_at	153.7	82.6	182.5	52.5
220845_at	24.7	6.9	10.2	5.5
220846_s_at	67.7	43.5	37.2	40.6
220847_x_at	23	15.1	23.6	21.5
220848_x_at	37.7	29.6	37.5	43.5
220849_at	69.2	151.6	46.7	44.1
220850_at	10.1	33.1	17.7	89.6
220851_at	74.4	118.2	205.7	289.7
220852_at	378.4	308.6	255.8	300.7
220853_at	362.8	266.2	253.1	459.1
220854_at	236.9	71.1	88.7	148.8
220855_at	49.8	119.2	17.8	37.9
220856_x_at	1047.1	1475.2	1114.1	1287.2
220857_at	246.7	188.7	467.8	286.2
220858_at	40.7	19.2	42.1	95.4
220859_at	142.1	135	124.1	275.8
220860_at	96.7	163.4	149.7	117.7
220861_at	349.4	218.6	212.9	284.2
220862_s_at	86.5	47.4	52.7	356.4
220863_at	168.7	32.9	287.1	245.7
220864_s_at	8066.5	8888.1	7133.8	7366
220865_s_at	492.7	474	434.5	408.6
220866_at	250.8	140.5	102.5	193
220867_s_at	64.5	217.4	102.4	176.8
220868_s_at	17.4	130.6	39.2	55.5
220869_at	98.6	225.9	184.7	264.2
220870_at	32.7	186.8	118.7	139.5
220871_at	79.6	22	377.9	296.7
220872_at	126.9	84	153.2	76.9
220873_at	179.8	123	198.4	133.4
220874_at	221.8	320.7	152.2	162.7
220875_at	214.2	192.1	276.2	98.2
220876_at	21.2	24	6.9	71.6
220877_at	336.4	41	245.1	227.6
220878_at	9.9	7.8	46.5	22
220879_at	345.6	322.7	95.8	91.5
220880_at	8.7	30.4	9.2	102.9
220881_at	324.2	193.8	516.7	220
220882_at	75.4	48.8	29	53.9
220883_at	214.4	18.5	114.7	107.8
220884_at	7.6	19.8	5.9	87.1
220885_s_at	246.7	383.1	36.7	488
220886_at	467	344.7	572.6	294.7
220887_at	538.2	241.9	381	436.7
220888_s_at	32.2	78.7	178.1	88.7
220889_s_at	87.8	7.4	16	20
220890_s_at	1073	936.6	612.6	820.7
220891_at	88.4	38.4	222.7	55.8
220892_s_at	426.8	271.7	508.7	294.2
220893_at	174.8	12.7	13.1	186.8
220894_x_at	28.8	31	40.2	46.7
220895_at	293.7	140.9	115.7	435.6
220896_at	27	94.9	46.4	100.4
220897_at	88.1	114	305.6	140.6
220898_at	45.5	199.8	140.1	233.7
220899_at	341.5	233.1	245.6	370.7
220900_at	5.6	11.9	21.1	39
220901_at	256.8	176.2	328.2	158.7
220902_at	18.5	17.1	86.4	20.6
220903_at	121.7	74.7	126.4	66.7
220904_at	86.6	24.4	67.7	110.5
220905_at	210.9	94.4	49	103
220906_at	97	33.8	282.8	208.5
220907_at	40.8	8.1	18.4	111
220908_at	285	130	320.9	370.7
220909_at	15.2	43	116.6	32.1
220910_at	300.6	205.4	187.4	232.7
220911_s_at	68	33.1	73.5	57.1
220912_at	284	62.7	128.2	166.7
220913_at	72.1	18.5	46.2	138.5
220914_at	46.2	114.8	171.2	18.8
220915_s_at	318.7	129.7	386.5	396.9
220916_at	220.7	137	198.1	101.4
220917_s_at	212	49.2	140.6	76.2
220918_at	181.9	143.7	42.7	282.4
220919_s_at	5.9	4.4	5.7	4.7
220920_at	36.4	91.8	369.6	55.8
220921_at	200.7	134.1	34.6	214.4
220922_s_at	87.9	55.5	87.1	69.9
220923_s_at	593.9	35.7	36	84.7
220924_s_at	3880.7	3296.2	4521.6	4816.6
220925_at	323.7	231.8	221.7	308
220926_s_at	120.1	112	34.5	116.4
220927_s_at	28	21.9	70.8	129.7
220928_s_at	153.7	113.8	14.9	72.5
220929_at	289.6	152.9	426.4	253
220930_s_at	329.9	98.7	37.8	109.6
220931_at	55.9	78.1	83.1	139.4
220932_at	8	17.6	15.7	19.2
220933_s_at	301.8	171	436.9	191.4
220934_s_at	798.1	661.2	662.5	229.6
220935_s_at	585.5	884	784.1	664.2
220936_s_at	9.9	92.1	14.6	65.4
220937_s_at	114	102.4	134	255.4
220938_s_at	73.7	78.7	61.9	71.2
220939_s_at	1026.7	1446.4	888	906.8
220940_at	191.7	178.1	220	271.5
220941_s_at	215.5	29.7	395.2	221.6
220942_x_at	7175.7	5309.9	5156.5	5767.4
220943_s_at	269.8	143.8	24.1	149.7
220944_at	822.8	373.2	740.6	778.8
220945_x_at	142.7	151.8	121.6	177.6
220946_s_at	199.4	70.5	134.9	136.2
220947_s_at	1055.4	1193	879.6	846.2
220948_s_at	348.8	444.7	417.7	439.6
220949_s_at	696	550.1	700	1001.8
220950_s_at	86.5	46.7	125.4	93
220951_s_at	1127.8	728.6	1074.5	940.2
220952_s_at	167.8	166.1	152.5	148.7
220953_s_at	629.7	254.5	491.5	578.7
220954_s_at	553.9	564.7	509.4	438.1
220955_x_at	46.1	35.9	44.7	40.7
220956_s_at	412.6	476.7	177.4	328
220957_at	215.6	128	208.6	288.2
220958_at	212	147.6	39.5	286.7
220959_s_at	108.9	64.1	27.1	14.9
220960_x_at	13756.7	19835.2	15719	14727.7
220961_s_at	238.7	55.8	134.4	214.6
220962_s_at	546.9	168.7	98.7	330.2
220963_s_at	469.8	239.2	275.6	409.9
220964_s_at	513.5	1892.1	1557.5	1221.6
220965_s_at	46.4	54.1	546.2	40.7
220966_x_at	1829.7	1741.4	1503.2	2366
220967_s_at	20.6	16.4	59.5	24.6
220968_s_at	377.2	269.1	458.4	563.1
220969_s_at	199.9	127.7	112.8	91.9
220970_s_at	32.5	88.4	80.1	25.4
220971_at	148.1	131.9	249.2	69.7
220972_s_at	16.7	6.2	41.4	9.4
220973_s_at	86.9	247	81.4	61.1
220974_x_at	33.2	71.9	38.1	42.1
220975_s_at	498	654.4	658.5	791.1
220976_s_at	126.7	152.9	202.7	302.1
220977_x_at	155.5	60.5	317.2	175.5
220978_at	134.7	13.7	171.5	113
220979_s_at	24	109.2	295.8	71.1
220980_s_at	610.6	307.7	352.7	517.8
220981_x_at	285.6	56	299.7	43.9
220982_s_at	265.1	40.7	137	23.2
220983_s_at	35.9	30.2	9.7	63.1
220984_s_at	59.7	22.5	51.1	63.1
220985_s_at	191.2	216.6	29.8	212.2
220986_s_at	5.8	44.2	13.7	6.7
220987_s_at	232	171.8	111.9	343.5
220988_s_at	106.9	138.6	258.2	140
220989_s_at	54.9	227.6	97.7	49.8
220990_s_at	593	645.1	540.5	765.1
220991_s_at	7.5	40	10.5	61.9
220992_s_at	318.6	305	371.6	342.7
220993_s_at	70.4	27.6	107	22.8
220994_s_at	37.5	66.6	30.5	32.7
220995_at	248.8	130.8	166.4	333.6
220996_s_at	40.1	18.2	38.8	22.5
220997_s_at	100.7	11.7	144.9	142.8
220998_s_at	89.4	58.8	103.8	91.1
220999_s_at	60.8	190.4	54.7	320
221000_s_at	81.4	36.5	15.1	21.4
221001_at	186.7	68.6	486.7	162
221002_s_at	651.5	399.2	729.7	874.8
221003_s_at	22.9	32.7	36.7	34
221004_s_at	33.7	31.9	30	36.7
221005_s_at	18	224.9	51.9	37.7
221006_s_at	1016.2	661.2	808.7	855.7
221007_s_at	156.8	134.8	30.7	19.4
221008_s_at	133.4	200.5	146.8	123.6
221009_s_at	129.9	114.5	46.6	52.7
221010_s_at	56.9	152.6	92.7	185.5
221011_s_at	328.9	408.7	281.4	549.7
221012_s_at	878	1184.8	931.8	838.8
221013_s_at	42.2	51.5	34.7	197.2
221014_s_at	709	341.7	438.4	315
221015_s_at	131.7	101.7	284.7	35
221016_s_at	347	609.7	306.7	620.4
221017_s_at	24.5	33.7	15.6	41.4
221018_s_at	142.2	56.9	69.7	77.4
221019_s_at	520.4	342.6	769.9	559.9
221020_s_at	355.7	225.4	328.1	236.1
221021_s_at	444.9	256.7	274.4	425.7
221022_s_at	65.9	265.8	138.9	269.8
221023_s_at	292.6	108.5	40.8	146
221024_s_at	30.9	27.7	24.7	101.2
221025_x_at	389.7	63.2	140.7	267
221026_s_at	18.2	34.7	13.8	86.9
221027_s_at	730.2	543.2	657.8	525.1
221028_s_at	234.5	171.4	322.1	279.9
221029_s_at	238.6	32.6	41.5	25.1
221030_s_at	346	290.7	252.8	368.7
221031_s_at	392.7	415.2	130.4	439.8
221032_s_at	262.8	257.7	56.7	237.2
221033_s_at	225.1	215.8	552.6	164.4
221034_s_at	177.7	237.1	455.6	314.9
221035_s_at	116	262.6	25.4	21.4
221036_s_at	326.7	178.6	267.7	86.5
221037_s_at	94.4	6.1	59.5	12.6
221038_at	98.6	35.8	205.5	19
221039_s_at	155.9	200.8	51	165.8
221040_at	18.1	94.1	22.5	4.4
221041_s_at	641.7	522.8	620.4	548
221042_s_at	121.4	39.9	30.9	226.1
221043_at	323.7	318.9	510.6	170.9
221044_s_at	166.2	162.2	296.8	290
221045_s_at	679.8	609.7	852.1	784.6
221046_s_at	1657.6	2323.6	1924	1391.5
221047_s_at	340.8	224	240.1	360.7
221048_x_at	50.8	22.9	92.6	46.9
221049_s_at	22.1	115.6	153.7	30
221050_s_at	107.2	296.5	505.1	292
221051_s_at	4501.8	2521.4	6584.1	4196
221052_at	148.2	384.7	464.7	432.5
221053_s_at	217.4	213.6	329.8	258.7
221054_s_at	30.5	19.8	115.8	15.2
221056_x_at	475.1	379.1	348	371.6
221057_at	100.5	85.8	102.1	22.9
221058_s_at	250.1	168	247.6	203.7
221059_s_at	64.8	20.4	148.2	116.7
221060_s_at	360.8	274.7	49.6	277.9
221061_at	56	156.1	74.4	27.4
221062_at	235.9	79.5	186.8	42.2
221063_x_at	2185.1	3879.7	3112.6	2607.7
221064_s_at	483.5	313.1	252.1	421.7
221065_s_at	289.5	83.4	195.9	45.8
221066_at	17.2	6.6	24	19.1
221067_s_at	456.4	655.7	1026.5	246.2
221068_at	36.9	21.8	149.4	25.2
221069_s_at	1142.1	975.8	1013.8	1181.5
221070_s_at	20.6	10	21	15.2
221071_at	49.1	97.4	143.2	62.2
221072_at	71.6	132.6	42.4	12
221073_s_at	542.1	612.6	720.8	280.6
221074_at	67.2	33.1	48.7	44
221075_s_at	29	36.7	59.9	84.8
221076_at	25.9	90.7	53.6	137.7
221077_at	222.9	166.4	25.6	434.1
221078_s_at	208.7	27.8	137	149.6
221079_s_at	284.7	217.9	223.1	287.2
221080_s_at	294.7	219.8	126	247.5
221081_s_at	12.9	49.5	55.7	111.2
221082_s_at	297.7	315.5	593.6	474.2
221083_at	193.2	240.6	364.9	135.1
221084_at	249	45.9	243.9	153.9
221085_at	145.7	106.7	67.9	155.7
221086_s_at	122.6	129.2	53.6	31.9
221087_s_at	647.9	487.4	620.9	682.7
221088_s_at	468.9	119.7	274.8	397.4
